index,date,site.name,plot.id,type,species,family,diameter_cm,basal.area_sq.cm,height_m,Remarks
5812,14.02.2011,Kedamullur,4,CONTROL,Dimocarpus longan,Sapindaceae,9.5,70.88,15,None
5813,14.02.2011,Kedamullur,4,CONTROL,Gomphandra tetrandra,Icacinaceae,4.1,13.2,4,None
5814,14.02.2011,Kedamullur,4,CONTROL,Humboldtia brunonis,Fabaceae-caesalpinioidea,6.4,32.17,4,None
5815,14.02.2011,Kedamullur,4,CONTROL,Mesua ferrea,Clusiaceae,5.4,22.9,9,None
5816,14.02.2011,Kedamullur,4,CONTROL,Humboldtia brunonis,Fabaceae-caesalpinioidea,4.1,13.2,3,None
5817,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,4.5,15.9,6,None
5818,13.02.2011,Kokka,1,CONTROL,Cryptocarya bourdillonii,Lauraceae,17.2,232.35,17,None
5819,13.02.2011,Kokka,1,CONTROL,Garcinia morella,Clusiaceae,7,38.48,6,None
5820,13.02.2011,Kokka,1,CONTROL,Garcinia morella,Clusiaceae,6,28.27,8,None
5821,13.02.2011,Kokka,1,CONTROL,Dillenia pentagyna,Dilleniaceae,82.8,5384.56,28,None
5822,13.02.2011,Kokka,1,CONTROL,Memecylon wightii,Melastomataceae,12.1,114.99,9,None
5823,13.02.2011,Kokka,1,CONTROL,Syzygium Sp.,Myrtaceae,11.1,96.77,11,None
5824,13.02.2011,Kokka,1,CONTROL,Palaquium ellipticum,Sapotaceae,4.8,18.1,4,None
5825,13.02.2011,Kokka,1,CONTROL,Mesua ferrea,Clusiaceae,6.4,32.17,7,None
5826,13.02.2011,Kokka,1,CONTROL,Palaquium ellipticum,Sapotaceae,30.6,735.42,19,None
5827,13.02.2011,Kokka,1,CONTROL,Knema attenuata,Myristicaceae,5.4,22.9,4,None
5828,13.02.2011,Kokka,1,CONTROL,Syzygium munronii,Myrtaceae,4.1,13.2,3,None
5829,13.02.2011,Kokka,1,CONTROL,Syzygium munronii,Myrtaceae,4.5,15.9,5,None
5830,13.02.2011,Kokka,1,CONTROL,Syzygium munronii,Myrtaceae,6,28.27,1,None
5831,13.02.2011,Kokka,1,CONTROL,Gomphandra tetrandra,Icacinaceae,3.2,8.04,3,None
5832,13.02.2011,Kokka,1,CONTROL,Mesua ferrea,Clusiaceae,20.1,317.31,17,None
5833,13.02.2011,Kokka,1,CONTROL,Palaquium ellipticum,Sapotaceae,6.7,35.26,5,None
5834,13.02.2011,Kokka,1,CONTROL,Garcinia morella,Clusiaceae,10.2,81.71,9,None
5835,13.02.2011,Kokka,1,CONTROL,Garcinia morella,Clusiaceae,6.4,32.17,6,None
5836,13.02.2011,Kokka,1,CONTROL,Beilschmiedia wightii,Lauraceae,9.5,70.88,13,None
5837,13.02.2011,Kokka,1,CONTROL,Syzygium munronii,Myrtaceae,3.8,11.34,4,None
5838,13.02.2011,Kokka,1,CONTROL,Mesua ferrea,Clusiaceae,23.2,422.73,19,None
5839,13.02.2011,Kokka,1,CONTROL,Aglaia simplicifolia,Meliaceae,6,28.27,5,None
5840,13.02.2011,Kokka,1,CONTROL,Syzygium laetum,Myrtaceae,9.5,70.88,9,None
5841,13.02.2011,Kokka,1,CONTROL,Beilschmiedia wightii,Lauraceae,3.5,9.62,7,None
5842,13.02.2011,Kokka,1,CONTROL,Calophyllum polyanthum,Clusiaceae,54.1,2298.71,26,None
5843,13.02.2011,Kokka,1,CONTROL,Syzygium laetum,Myrtaceae,5.1,20.43,7,None
5844,13.02.2011,Kokka,1,CONTROL,Cinnamomum malabathrum,Lauraceae,9.5,70.88,11,None
5845,13.02.2011,Kokka,1,CONTROL,Antidesma menasu,Euphorbiaceae,11.5,103.87,8,None
5846,13.02.2011,Kokka,1,CONTROL,Aglaia simplicifolia,Meliaceae,5.1,20.43,6,None
5847,13.02.2011,Kokka,1,CONTROL,Garcinia talbotii,Clusiaceae,3.5,9.62,4,None
5848,13.02.2011,Kokka,1,CONTROL,Nothopegia beddomei,Anacardiaceae,7.6,45.36,12,None
5849,13.02.2011,Kokka,1,CONTROL,Palaquium ellipticum,Sapotaceae,7,38.48,9,None
5850,13.02.2011,Kokka,1,CONTROL,Garcinia talbotii,Clusiaceae,5.7,25.52,6,None
5851,13.02.2011,Kokka,1,CONTROL,Palaquium ellipticum,Sapotaceae,15.3,183.85,10,None
5852,13.02.2011,Kokka,1,CONTROL,Syzygium gardneri,Myrtaceae,13.7,147.41,16,None
5853,13.02.2011,Kokka,1,CONTROL,Nothopegia beddomei,Anacardiaceae,11.8,109.36,11,None
5854,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,3.2,8.04,5,None
5855,13.02.2011,Kokka,1,CONTROL,Symplocos racemosa,Symplocaceae,5.1,20.43,7,None
5856,13.02.2011,Kokka,1,CONTROL,Otonephelum stipulaceum,Sapindaceae,24.2,459.96,13,None
5857,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,3.8,11.34,5,None
5858,13.02.2011,Kokka,1,CONTROL,Drypetes elata,Euphorbiaceae,4.5,15.9,5,None
5859,13.02.2011,Kokka,1,CONTROL,Aglaia simplicifolia,Meliaceae,3.8,11.34,5,None
5860,13.02.2011,Kokka,1,CONTROL,Otonephelum stipulaceum,Sapindaceae,25.5,510.71,14,None
5861,13.02.2011,Kokka,1,CONTROL,Aglaia simplicifolia,Meliaceae,4.8,18.1,5,None
5862,13.02.2011,Kokka,1,CONTROL,Syzygium laetum,Myrtaceae,9.2,66.48,5,None
5863,13.02.2011,Kokka,1,CONTROL,Meiogyne pannosa,Annonaceae,19.4,295.59,9,None
5864,13.02.2011,Kokka,1,CONTROL,Palaquium ellipticum,Sapotaceae,16.2,206.12,13,None
5865,13.02.2011,Kokka,1,CONTROL,Syzygium munronii,Myrtaceae,5.1,20.43,1,None
5866,13.02.2011,Kokka,1,CONTROL,Mesua ferrea,Clusiaceae,74.8,4394.33,28,None
5867,13.02.2011,Kokka,1,CONTROL,Isonandra Sp.,Sapotaceae,4.8,18.1,4,None
5868,13.02.2011,Kokka,1,CONTROL,Palaquium ellipticum,Sapotaceae,3.5,9.62,6,None
5869,13.02.2011,Kokka,1,CONTROL,Syzygium munronii,Myrtaceae,3.8,11.34,4,None
5870,13.02.2011,Kokka,1,CONTROL,Palaquium ellipticum,Sapotaceae,8.9,62.21,7,None
5871,13.02.2011,Kokka,1,CONTROL,Aglaia simplicifolia,Meliaceae,4.5,15.9,3.5,None
5872,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,25.1,494.81,17,None
5873,13.02.2011,Kokka,1,CONTROL,Syzygium munronii,Myrtaceae,3.2,8.04,3,None
5874,13.02.2011,Kokka,1,CONTROL,Aglaia simplicifolia,Meliaceae,4.1,13.2,5,None
5875,13.02.2011,Kokka,1,CONTROL,Syzygium laetum,Myrtaceae,4.1,13.2,4,None
5876,13.02.2011,Kokka,1,CONTROL,Palaquium ellipticum,Sapotaceae,4.1,13.2,5,None
5877,13.02.2011,Kokka,1,CONTROL,Cryptocarya bourdillonii,Lauraceae,3.5,9.62,3,None
5878,13.02.2011,Kokka,1,CONTROL,Syzygium tamilnadensis,Myrtaceae,25.5,510.71,24,None
5879,13.02.2011,Kokka,1,CONTROL,Meiogyne pannosa,Annonaceae,17.2,232.35,8,None
5880,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,4.5,15.9,6,None
5881,13.02.2011,Kokka,1,CONTROL,Meiogyne ramarowii,Annonaceae,8,50.27,10,None
5882,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,3.2,8.04,4,None
5883,13.02.2011,Kokka,1,CONTROL,Syzygium laetum,Myrtaceae,5.1,20.43,1,None
5884,13.02.2011,Kokka,1,CONTROL,Syzygium Sp.,Myrtaceae,6,28.27,11,None
5885,13.02.2011,Kokka,1,CONTROL,Palaquium ellipticum,Sapotaceae,4.8,18.1,6,None
5886,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,18.5,268.8,17,None
5887,13.02.2011,Kokka,1,CONTROL,Cryptocarya bourdillonii,Lauraceae,3.2,8.04,6,None
5888,13.02.2011,Kokka,1,CONTROL,Nothopegia beddomei,Anacardiaceae,6.7,35.26,5,None
5889,13.02.2011,Kokka,1,CONTROL,Garcinia morella,Clusiaceae,11.5,103.87,9,None
5890,13.02.2011,Kokka,1,CONTROL,Xanthophyllum flavescens,Xanthophyllaceae,9.9,76.98,9,None
5891,13.02.2011,Kokka,1,CONTROL,Garcinia morella,Clusiaceae,4.5,15.9,6,None
5892,13.02.2011,Kokka,1,CONTROL,Garcinia morella,Clusiaceae,14.3,160.61,10,None
5893,13.02.2011,Kokka,1,CONTROL,Garcinia morella,Clusiaceae,4.5,15.9,5,None
5894,13.02.2011,Kokka,1,CONTROL,Cryptocarya bourdillonii,Lauraceae,3.8,11.34,7,None
5895,13.02.2011,Kokka,1,CONTROL,Garcinia talbotii,Clusiaceae,3.5,9.62,5,None
5896,13.02.2011,Kokka,1,CONTROL,Agrostistachys borneansis,Euphorbiaceae,19.4,295.59,12,None
5897,13.02.2011,Kokka,1,CONTROL,Dimocarpus longan,Sapindaceae,9.9,76.98,12,None
5898,13.02.2011,Kokka,1,CONTROL,Garcinia morella,Clusiaceae,4.5,15.9,5,None
5899,13.02.2011,Kokka,1,CONTROL,Palaquium ellipticum,Sapotaceae,24.5,471.44,22,None
5900,13.02.2011,Kokka,1,CONTROL,Nothopegia beddomei,Anacardiaceae,41.4,1346.14,22,None
5901,13.02.2011,Kokka,1,CONTROL,Dimocarpus longan,Sapindaceae,49.7,1940,24,None
5902,13.02.2011,Kokka,1,CONTROL,Otonephelum stipulaceum,Sapindaceae,27.1,576.8,16,None
5903,13.02.2011,Kokka,1,CONTROL,Knema attenuata,Myristicaceae,7.3,41.85,9,None
5904,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,26.1,535.02,17,None
5905,13.02.2011,Kokka,1,CONTROL,Palaquium ellipticum,Sapotaceae,4.1,13.2,6,None
5906,13.02.2011,Kokka,1,CONTROL,Mastixia arborea,Cornaceae,3.8,11.34,5,None
5907,13.02.2011,Kokka,1,CONTROL,Mesua ferrea,Clusiaceae,47.4,1764.6,26,None
5908,13.02.2011,Kokka,1,CONTROL,Syzygium laetum,Myrtaceae,4.8,18.1,7,None
5909,13.02.2011,Kokka,1,CONTROL,Elaeocarpus tuberculatus,Elaeocarpaceae,11.5,103.87,13,None
5910,13.02.2011,Kokka,1,CONTROL,Elaeocarpus tuberculatus,Elaeocarpaceae,3.8,11.34,3,None
5911,13.02.2011,Kokka,1,CONTROL,Myristica dactyloides,Myristicaceae,7,38.48,7,None
5912,13.02.2011,Kokka,1,CONTROL,Isonandra Sp.,Sapotaceae,20.4,326.85,17,None
5913,13.02.2011,Kokka,1,CONTROL,Garcinia morella,Clusiaceae,6,28.27,8,None
5914,13.02.2011,Kokka,1,CONTROL,Meiogyne pannosa,Annonaceae,13.1,134.78,11,None
5915,13.02.2011,Kokka,1,CONTROL,Syzygium laetum,Myrtaceae,10.2,81.71,5,None
5916,13.02.2011,Kokka,1,CONTROL,Syzygium laetum,Myrtaceae,4.1,13.2,3,None
5917,13.02.2011,Kokka,1,CONTROL,Knema attenuata,Myristicaceae,4.5,15.9,4,None
5918,13.02.2011,Kokka,1,CONTROL,Holigarna grahamii,Anacardiaceae,6.4,32.17,3,None
5919,13.02.2011,Kokka,1,CONTROL,Syzygium laetum,Myrtaceae,4.1,13.2,4,None
5920,13.02.2011,Kokka,1,CONTROL,Dimocarpus longan,Sapindaceae,3.2,8.04,4,None
5921,13.02.2011,Kokka,1,CONTROL,Diospyros sylvatica,Ebenaceae,5.4,22.9,9,None
5922,13.02.2011,Kokka,1,CONTROL,Mastixia arborea,Cornaceae,5.4,22.9,6,None
5923,13.02.2011,Kokka,1,CONTROL,Palaquium ellipticum,Sapotaceae,4.1,13.2,5,None
5924,13.02.2011,Kokka,1,CONTROL,Palaquium ellipticum,Sapotaceae,3.8,11.34,6,None
5925,13.02.2011,Kokka,1,CONTROL,Syzygium hemisphericum,Myrtaceae,3.5,9.62,4,None
5926,13.02.2011,Kokka,1,CONTROL,Garcinia morella,Clusiaceae,4.1,13.2,6,None
5927,13.02.2011,Kokka,1,CONTROL,Syzygium laetum,Myrtaceae,4.5,15.9,5,None
5928,13.02.2011,Kokka,1,CONTROL,Mastixia arborea,Cornaceae,67.8,3610.35,29,None
5929,13.02.2011,Kokka,1,CONTROL,Nothopegia beddomei,Anacardiaceae,22,380.13,15,None
5930,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,4.5,15.9,6,None
5931,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,3.2,8.04,4,None
5932,13.02.2011,Kokka,1,CONTROL,Mastixia arborea,Cornaceae,4.1,13.2,6,None
5933,13.02.2011,Kokka,1,CONTROL,Aglaia simplicifolia,Meliaceae,4.1,13.2,6,None
5934,13.02.2011,Kokka,1,CONTROL,Microtropis wallichiana,Celastraceae,3.8,11.34,2,None
5935,13.02.2011,Kokka,1,CONTROL,Palaquium ellipticum,Sapotaceae,6.4,32.17,7,None
5936,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,10.2,81.71,10,None
5937,13.02.2011,Kokka,1,CONTROL,Aphanamixis polystachya,Meliaceae,10.2,81.71,12,None
5938,13.02.2011,Kokka,1,CONTROL,Cryptocarya bourdillonii,Lauraceae,3.2,8.04,3,None
5939,13.02.2011,Kokka,1,CONTROL,Aphanamixis polystachya,Meliaceae,5.4,22.9,6,None
5940,13.02.2011,Kokka,1,CONTROL,Aglaia simplicifolia,Meliaceae,3.5,9.62,4,None
5941,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,6,28.27,7,None
5942,13.02.2011,Kokka,1,CONTROL,Aphanamixis polystachya,Meliaceae,3.8,11.34,4,None
5943,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,7,38.48,9,None
5944,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,4.8,18.1,7,None
5945,13.02.2011,Kokka,1,CONTROL,Palaquium ellipticum,Sapotaceae,52.5,2164.75,22,None
5946,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,3.8,11.34,4,None
5947,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,19.1,286.52,18,None
5948,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,4.5,15.9,6,None
5949,13.02.2011,Kokka,1,CONTROL,Palaquium ellipticum,Sapotaceae,6,28.27,5,None
5950,13.02.2011,Kokka,1,CONTROL,Syzygium laetum,Myrtaceae,4.1,13.2,5,None
5951,13.02.2011,Kokka,1,CONTROL,Myristica dactyloides,Myristicaceae,51.2,2058.87,24,None
5952,13.02.2011,Kokka,1,CONTROL,Antidesma menasu,Euphorbiaceae,10.2,81.71,8,None
5953,13.02.2011,Kokka,1,CONTROL,Palaquium ellipticum,Sapotaceae,5.1,20.43,7,None
5954,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,4.8,18.1,6,None
5955,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,5.4,22.9,8,None
5956,13.02.2011,Kokka,1,CONTROL,Cryptocarya bourdillonii,Lauraceae,3.8,11.34,4,None
5957,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,9.5,70.88,14,None
5958,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,3.2,8.04,6,None
5959,13.02.2011,Kokka,1,CONTROL,Cryptocarya bourdillonii,Lauraceae,4.5,15.9,6,None
5960,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,4.8,18.1,5,None
5961,13.02.2011,Kokka,1,CONTROL,Aglaia simplicifolia,Meliaceae,3.5,9.62,3,None
5962,13.02.2011,Kokka,1,CONTROL,Palaquium ellipticum,Sapotaceae,3.8,11.34,7,None
5963,13.02.2011,Kokka,1,CONTROL,Antidesma menasu,Euphorbiaceae,19.1,286.52,11,None
5964,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,3.8,11.34,3,None
5965,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,11.8,109.36,10,None
5966,13.02.2011,Kokka,1,CONTROL,Strombosia ceylanica,Olacaceae,3.5,9.62,7,None
5967,13.02.2011,Kokka,1,CONTROL,Palaquium ellipticum,Sapotaceae,3.2,8.04,3,None
5968,13.02.2011,Kokka,1,CONTROL,Mesua ferrea,Clusiaceae,4.5,15.9,7,None
5969,13.02.2011,Kokka,1,CONTROL,Garcinia morella,Clusiaceae,5.7,25.52,7,None
5970,13.02.2011,Kokka,1,CONTROL,Mesua ferrea,Clusiaceae,9.5,70.88,14,None
5971,13.02.2011,Kokka,1,CONTROL,Syzygium laetum,Myrtaceae,5.7,25.52,5,None
5972,13.02.2011,Kokka,1,CONTROL,Syzygium laetum,Myrtaceae,8.3,54.11,10,None
5973,13.02.2011,Kokka,1,CONTROL,Isonandra Sp.,Sapotaceae,4.8,18.1,6,None
5974,13.02.2011,Kokka,1,CONTROL,Garcinia morella,Clusiaceae,3.2,8.04,5,None
5975,13.02.2011,Kokka,1,CONTROL,Syzygium laetum,Myrtaceae,5.4,22.9,7,None
5976,13.02.2011,Kokka,1,CONTROL,Knema attenuata,Myristicaceae,3.8,11.34,3,None
5977,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,8.9,62.21,8,None
5978,13.02.2011,Kokka,1,CONTROL,Syzygium munronii,Myrtaceae,3.2,8.04,4,None
5979,13.02.2011,Kokka,1,CONTROL,Syzygium laetum,Myrtaceae,3.2,8.04,4,None
5980,13.02.2011,Kokka,1,CONTROL,Palaquium ellipticum,Sapotaceae,3.8,11.34,5,None
5981,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,5.1,20.43,6,None
5982,13.02.2011,Kokka,1,CONTROL,Psychotria nigra,Rubiaceae,3.8,11.34,3,None
5983,13.02.2011,Kokka,1,CONTROL,Dillenia pentagyna,Dilleniaceae,19.7,304.81,18,None
5984,13.02.2011,Kokka,1,CONTROL,Antidesma menasu,Euphorbiaceae,4.1,13.2,5,None
5985,13.02.2011,Kokka,1,CONTROL,Cinnamomum malabathrum,Lauraceae,36.9,1069.41,10,None
5986,13.02.2011,Kokka,1,CONTROL,Diospyros sylvatica,Ebenaceae,43.3,1472.54,26,None
5987,13.02.2011,Kokka,1,CONTROL,Syzygium munronii,Myrtaceae,5.1,20.43,1.5,None
5988,13.02.2011,Kokka,1,CONTROL,Nothopegia beddomei,Anacardiaceae,11.1,96.77,12,None
5989,13.02.2011,Kokka,1,CONTROL,Palaquium ellipticum,Sapotaceae,4.5,15.9,2,None
5990,13.02.2011,Kokka,1,CONTROL,Cryptocarya bourdillonii,Lauraceae,8,50.27,7,None
5991,13.02.2011,Kokka,1,CONTROL,Aglaia simplicifolia,Meliaceae,8.9,62.21,6,None
5992,13.02.2011,Kokka,1,CONTROL,Dillenia pentagyna,Dilleniaceae,27.1,576.8,19,None
5993,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,13.4,141.03,11,None
5994,13.02.2011,Kokka,1,CONTROL,Psychotria nigra,Rubiaceae,3.2,8.04,2,None
5995,13.02.2011,Kokka,1,CONTROL,Myristica dactyloides,Myristicaceae,12.4,120.76,8,None
5996,13.02.2011,Kokka,1,CONTROL,Palaquium ellipticum,Sapotaceae,11.8,109.36,17,None
5997,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,7.3,41.85,7,None
5998,13.02.2011,Kokka,1,CONTROL,Aglaia simplicifolia,Meliaceae,3.2,8.04,5,None
5999,13.02.2011,Kokka,1,CONTROL,Palaquium ellipticum,Sapotaceae,4.5,15.9,5,None
6000,13.02.2011,Kokka,1,CONTROL,Mesua ferrea,Clusiaceae,66.5,3473.23,26,None
6001,13.02.2011,Kokka,1,CONTROL,Palaquium ellipticum,Sapotaceae,18.1,257.3,18,None
6002,13.02.2011,Kokka,1,CONTROL,Persea macrantha,Lauraceae,5.1,20.43,6,None
6003,13.02.2011,Kokka,1,CONTROL,Syzygium laetum,Myrtaceae,3.8,11.34,4,None
6004,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,4.1,13.2,5,None
6005,13.02.2011,Kokka,1,CONTROL,Myristica dactyloides,Myristicaceae,39.8,1244.1,20,None
6006,13.02.2011,Kokka,1,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,9.9,76.98,9,None
6007,13.02.2011,Kokka,1,CONTROL,Drypetes elata,Euphorbiaceae,4.5,15.9,7,None
6008,13.02.2011,Kokka,1,CONTROL,Syzygium laetum,Myrtaceae,4.5,15.9,5,None
6009,13.02.2011,Kokka,1,CONTROL,Elaeocarpus tuberculatus,Elaeocarpaceae,14.6,167.42,15,None
6010,13.02.2011,Kokka,1,CONTROL,Canthium umbellatum,Rubiaceae,9.9,76.98,13,None
6011,13.02.2011,Kokka,1,CONTROL,Syzygium gardneri,Myrtaceae,15.3,183.85,12,None
6012,13.02.2011,Kokka,1,CONTROL,Mastixia arborea,Cornaceae,14.6,167.42,14,None
6013,13.02.2011,Kokka,1,CONTROL,Syzygium munronii,Myrtaceae,3.5,9.62,2.5,None
6014,13.02.2011,Kokka,1,CONTROL,Palaquium ellipticum,Sapotaceae,8.9,62.21,7,None
6015,13.02.2011,Kokka,1,CONTROL,Garcinia morella,Clusiaceae,5.7,25.52,6,None
6016,13.02.2011,Kokka,2,CONTROL,Aglaia simplicifolia,Meliaceae,7,38.48,6,None
6017,13.02.2011,Kokka,2,CONTROL,Diospyros sylvatica,Ebenaceae,6,28.27,5,None
6018,13.02.2011,Kokka,2,CONTROL,Mastixia arborea,Cornaceae,4.1,13.2,9,None
6019,13.02.2011,Kokka,2,CONTROL,Holigarna grahamii,Anacardiaceae,65.9,3410.83,23,None
6020,13.02.2011,Kokka,2,CONTROL,Knema attenuata,Myristicaceae,7.3,41.85,9,None
6021,13.02.2011,Kokka,2,CONTROL,Palaquium ellipticum,Sapotaceae,3.8,11.34,3,None
6022,13.02.2011,Kokka,2,CONTROL,Palaquium ellipticum,Sapotaceae,3.8,11.34,3,None
6023,13.02.2011,Kokka,2,CONTROL,Aphanamixis polystachya,Meliaceae,4.8,18.1,5,None
6024,13.02.2011,Kokka,2,CONTROL,Palaquium ellipticum,Sapotaceae,4.1,13.2,7,None
6025,13.02.2011,Kokka,2,CONTROL,Dillenia pentagyna,Dilleniaceae,73.8,4277.62,21,None
6026,13.02.2011,Kokka,2,CONTROL,Palaquium ellipticum,Sapotaceae,3.2,8.04,3.5,None
6027,13.02.2011,Kokka,2,CONTROL,Casearia wynadensis,Flacourtiaceae,5.7,25.52,5,None
6028,13.02.2011,Kokka,2,CONTROL,NA,NA,5.1,20.43,6,None
6029,13.02.2011,Kokka,2,CONTROL,Palaquium ellipticum,Sapotaceae,5.7,25.52,6,None
6030,13.02.2011,Kokka,2,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,4.8,18.1,5.5,None
6031,13.02.2011,Kokka,2,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,4.1,13.2,5,None
6032,13.02.2011,Kokka,2,CONTROL,Dimocarpus longan,Sapindaceae,12.4,120.76,8,None
6033,13.02.2011,Kokka,2,CONTROL,Palaquium ellipticum,Sapotaceae,3.5,9.62,5,None
6034,13.02.2011,Kokka,2,CONTROL,Aglaia simplicifolia,Meliaceae,5.1,20.43,5,None
6035,13.02.2011,Kokka,2,CONTROL,Chionanthus leprocarpa,Oleaceae,3.8,11.34,3,None
6036,13.02.2011,Kokka,2,CONTROL,Palaquium ellipticum,Sapotaceae,3.8,11.34,3,None
6037,13.02.2011,Kokka,2,CONTROL,Otonephelum stipulaceum,Sapindaceae,3.2,8.04,4,None
6038,13.02.2011,Kokka,2,CONTROL,Olea dioica,Oleaceae,41.4,1346.14,15,None
6039,13.02.2011,Kokka,2,CONTROL,Dimocarpus longan,Sapindaceae,3.8,11.34,5,None
6040,13.02.2011,Kokka,2,CONTROL,Otonephelum stipulaceum,Sapindaceae,3.8,11.34,5,None
6041,13.02.2011,Kokka,2,CONTROL,Olea dioica,Oleaceae,53.2,2222.87,19,None
6042,13.02.2011,Kokka,2,CONTROL,Otonephelum stipulaceum,Sapindaceae,3.8,11.34,7,None
6043,13.02.2011,Kokka,2,CONTROL,Aglaia simplicifolia,Meliaceae,7.5,44.18,7,None
6044,13.02.2011,Kokka,2,CONTROL,Mastixia arborea,Cornaceae,6,28.27,8,None
6045,13.02.2011,Kokka,2,CONTROL,Syzygium munronii,Myrtaceae,45.2,1604.6,21,None
6046,13.02.2011,Kokka,2,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,4.8,18.1,4,None
6047,13.02.2011,Kokka,2,CONTROL,Diospyros sylvatica,Ebenaceae,8,50.27,8,None
6048,13.02.2011,Kokka,2,CONTROL,Nothopegia beddomei,Anacardiaceae,3.5,9.62,2.5,None
6049,13.02.2011,Kokka,2,CONTROL,Psychotria nigra,Rubiaceae,3.5,9.62,4.5,None
6050,13.02.2011,Kokka,2,CONTROL,Psychotria nigra,Rubiaceae,3.5,9.62,3.5,None
6051,13.02.2011,Kokka,2,CONTROL,Reinwardtiodendron anaimalaiense,Meliaceae,3.8,11.34,3.5,None
6052,13.02.2011,Kokka,2,CONTROL,Pavata indica,Rubiaceae,8.3,54.11,7,None
6053,13.02.2011,Kokka,2,CONTROL,Palaquium ellipticum,Sapotaceae,9.9,76.98,12,None
6054,13.02.2011,Kokka,2,CONTROL,Polyalthia fragrans,Annonaceae,7.6,45.36,6,None
6055,13.02.2011,Kokka,2,CONTROL,Palaquium ellipticum,Sapotaceae,4.1,13.2,2,None
6056,13.02.2011,Kokka,2,CONTROL,Palaquium ellipticum,Sapotaceae,5.6,24.63,5,None
6057,13.02.2011,Kokka,2,CONTROL,Palaquium ellipticum,Sapotaceae,20.1,317.31,13,None
6058,13.02.2011,Kokka,2,CONTROL,Mastixia arborea,Cornaceae,7,38.48,7,None
6059,13.02.2011,Kokka,2,CONTROL,Cryptocarya bourdillonii,Lauraceae,3.8,11.34,4,None
6060,13.02.2011,Kokka,2,CONTROL,Dillenia pentagyna,Dilleniaceae,62.4,3058.15,24,None
6061,13.02.2011,Kokka,2,CONTROL,Psychotria nigra,Rubiaceae,3.5,9.62,4,None
6062,13.02.2011,Kokka,2,CONTROL,Symplocos racemosa,Symplocaceae,5.7,25.52,5,None
6063,13.02.2011,Kokka,2,CONTROL,Aglaia simplicifolia,Meliaceae,3.5,9.62,3.5,None
6064,13.02.2011,Kokka,2,CONTROL,Psychotria nigra,Rubiaceae,5.1,20.43,3,None
6065,13.02.2011,Kokka,2,CONTROL,Psychotria nigra,Rubiaceae,4.8,18.1,4,None
6066,13.02.2011,Kokka,2,CONTROL,Dimocarpus longan,Sapindaceae,19.4,295.59,12,None
6067,13.02.2011,Kokka,2,CONTROL,Cryptocarya bourdillonii,Lauraceae,3.5,9.62,4.5,None
